iter,rt_raw0.0.mean,rt_raw0.0.median,rt_raw2.0.mean,rt_raw2.0.median,rt_raw2.5.mean,rt_raw2.5.median,rt_raw3.0.mean,rt_raw3.0.median,rt_log0.0.mean,rt_log0.0.median,rt_log2.0.mean,rt_log2.0.median,rt_log2.5.mean,rt_log2.5.median,rt_log3.0.mean,rt_log3.0.median,rt_inv0.0.mean,rt_inv0.0.median,rt_inv2.0.mean,rt_inv2.0.median,rt_inv2.5.mean,rt_inv2.5.median,rt_inv3.0.mean,rt_inv3.0.median,dataset
95,0.05804713040008856,0.9520554736979138,0.6101317143612128,0.7472058385322082,0.2756004624241244,0.5408669786482451,0.23232886610505715,0.5422517847026607,0.08885194626915911,0.9093962199429162,0.6313973488886152,0.7071168483788259,0.32366440055526813,0.5223310625087692,0.2881215282748674,0.5194850191825144,0.148924313212933,0.8666855473212057,0.6336227712316291,0.6677689604961856,0.3817792814388917,0.5036219307767664,0.35270796878131216,0.4961639503231752,s_300_50_300
96,0.36994971244489816,0.9436222266383855,0.5661315614781814,0.7969775267961847,0.4308628844744644,0.6854126207244782,0.37686753959777086,0.7830239055413225,0.42399222712783224,0.9243464039869675,0.6026603454782915,0.7842158582323483,0.49040463074791707,0.6772347604973399,0.4458227748145215,0.7806643990045807,0.4617589628822686,0.9018201800027044,0.5992942703602614,0.7708330895563493,0.5198447233103518,0.6675804092350943,0.485315618981895,0.7756609507769846,s_300_50_300
97,0.2270588790237189,0.412989171326099,0.9171330638394241,0.6115272769294577,0.6336146737011679,0.5620207334129119,0.6731420020926084,0.533545937398013,0.45818858829600206,0.4431330373055731,0.9403139973714207,0.6293210000414848,0.7254468825827358,0.5861746960136265,0.7461695041238154,0.5558610831400734,0.6361643979461753,0.47741551474503063,0.9473774476037898,0.6520774248981667,0.7965090423698457,0.6144872387674288,0.8062789715928731,0.5819389009742374,s_300_50_300
98,0.6081925164570202,0.9372261954479519,0.49448667534974167,0.6945896638560558,0.9205323183958233,0.759479538517489,0.9758764384334713,0.9965349448645486,0.7420861529303653,0.9402061180040937,0.4994955964881336,0.7025583888665772,0.8331918491197633,0.7611143696581083,0.9556852445456232,0.9882987189779903,0.8401752307489905,0.9438068456492372,0.5604212424607482,0.7081715370459962,0.8197754316124725,0.76191663688627,0.9307704653387912,0.9738090086462448,s_300_50_300
99,0.847118391153264,0.5845110033216654,0.7997617379565959,0.8330805862942638,0.5180964702132506,0.46567798115131853,0.4789535748931414,0.4657808596410461,0.9191443240856029,0.5864579517032249,0.7187315717312284,0.8374963892765181,0.7374054678771229,0.4715950249443681,0.689376835597614,0.47217654030368306,0.9459647834376839,0.5888579412045353,0.6529407011303227,0.8418759538688734,0.9489341789448423,0.47832139322791767,0.9128651089284752,0.47999102249823145,s_300_50_300
100,0.5707331260083309,0.8177354647609995,0.8989631237600344,0.9136655763492576,0.6722990917986935,0.9086292531185207,0.9218097228967904,0.9050437792974029,0.6729934018872854,0.8202781459197842,0.8582186173880294,0.9187129273030283,0.7006652118323319,0.9019768392499088,0.890820945263137,0.9031577677147007,0.755767847717354,0.8272979352983144,0.8630396485753918,0.919926192051504,0.7564785083791431,0.9002898378801043,0.89996661099321,0.9055144496080442,s_300_50_300
1,0.3607340805531991,0.553827055900963,0.9542356741502264,0.6295753735774936,0.3858750612021312,0.5014985038248836,0.8489913395027232,0.6833967677873491,0.48614562501842395,0.5429449277918682,0.9116805390804101,0.6033416329874779,0.4941078665108203,0.48714863259802255,0.839582590833362,0.6598430612467453,0.6267075218127043,0.537191610946893,0.9384677861487327,0.5842643726288557,0.6245977911002027,0.4786664694329176,0.8788085533165193,0.642636730513753,s_350_20_250
2,0.8795006561376598,0.47801873048014076,0.2938990223440779,0.33911102583262687,0.6333778597364714,0.4602305105367649,0.8620584040427066,0.49010432323223563,0.8153031002931328,0.4976675266001196,0.38616147856220506,0.3380639453836535,0.6329137424274883,0.46605726438228146,0.8170121459255861,0.5115437265454447,0.7878286505187309,0.5187204804052135,0.4746429333784091,0.33696567118503196,0.6531113441627929,0.4725916880575358,0.7961147906459767,0.5345889294972113,s_350_20_250
3,0.3507244234220679,0.9605164103757775,0.9673889277274398,0.7678279519677074,0.8492625414844467,0.7884855241015715,0.8621653786902788,0.9781761347440513,0.5525646128849078,0.9168504568596836,0.8993027850461216,0.7792184747697389,0.813917250486846,0.8058809117506054,0.8264247544561931,0.9918556931446074,0.7300676265578856,0.87359784432398635,0.8442171251409298,0.7912014376620815,0.7830292617987447,0.8241764088838506,0.7966778581679096,0.9613476861339225,s_350_20_250
4,0.941274069068708,0.902941376390396,0.7546537272005355,0.9096417961477998,0.7430495163478583,0.9336900558846936,0.6878871953527977,0.7953967618630635,0.970706162534776,0.9138477227842061,0.7933721513608238,0.8934509304670184,0.7827037731428808,0.9283542239578578,0.7447317448872148,0.7951417233611656,0.951333913554646,0.923507620838989,0.8765964950244631,0.8753901131492516,0.8610553564329554,0.9213896375452655,0.8346337896508575,0.7932373771116709,s_350_20_250
5,0.7469860183714925,0.21137691794197838,0.2747584254845241,0.19392079546566574,0.34933734931601623,0.21883693413010857,0.6201093840694387,0.26047222458518166,0.6234336970046566,0.21613133165113257,0.2934673181645403,0.20079448744222472,0.3481603979382959,0.22075132072477388,0.5681699558903801,0.26245412750053854,0.5864682815082936,0.22031733970867856,0.35285459479102377,0.2075226803531271,0.38701575898779483,0.22238610859582006,0.5699964546690485,0.26348626629932936,s_350_20_250
6,0.7666957546318467,0.8061818412460737,0.6026714645371649,0.7889011018035487,0.9738054456682874,0.9321610974037129,0.7780451527083238,0.8817615438670163,0.8981024029342177,0.8596242091900819,0.6223221209741014,0.7618861023470644,0.9185522194060738,0.9755936324298846,0.89643375384225,0.9297126434629157,0.9995379933028774,0.911779468479657,0.643901974520083,0.7359997137194456,0.8751143774447241,0.9812967964095551,0.9893654972475088,0.9767937126020148,s_350_20_250
7,0.7106823972594165,0.673815877805169,0.9567739618698494,0.5453560169513343,0.8631815565562633,0.6510732282775651,0.38911065909605547,0.5393546952928843,0.5714437412953477,0.7289820788441439,0.7857846251034659,0.6270537682705788,0.7064948485789456,0.7266965950678511,0.3595496323998555,0.5995511453561917,0.45124062043640933,0.7846870190737085,0.6181307388220839,0.7133560070362012,0.5543587749275047,0.8038333602045052,0.3100566797481884,0.6611468987298228,s_350_20_250
8,0.9248027730341775,0.8785220718994035,0.3703092179232774,0.5312880159972284,0.4404601110400629,0.6575666480869727,0.40624836999093206,0.6887256321278419,0.7213422790145325,0.8841961418933031,0.3454798806442808,0.5478802818213722,0.390355724149289,0.6682704111201423,0.3783601606458413,0.6991013429197857,0.5674529995182556,0.8886211400983344,0.3221164555547651,0.5640910045822274,0.3520633379599839,0.6786369684072133,0.3492569716439836,0.7090361046012001,s_350_20_250
9,0.11969516733645537,0.0551972725344757,0.017575621046294173,0.03682748472266083,0.04096111436286366,0.05954822400855061,0.045351043966552394,0.06737384592820264,0.05005085796712186,0.050449521357228244,0.017074217149880038,0.03337314203646461,0.032908261689666755,0.054473448499311704,0.0344481274536275,0.061920452405663254,0.03438236149471112,0.046258091036235384,0.018173082451361885,0.030453972850355254,0.03145050683828939,0.050013825349576095,0.03169145998780654,0.05715555373767424,s_350_20_250
10,0.3834383867136303,0.4166679821514937,0.3280219112662651,0.7325737499112805,0.15714781298219577,0.37316457309259143,0.17335026335664078,0.4426577578354185,0.355559478454348,0.420680251816014,0.40728819842943886,0.755937210467637,0.22998770612677924,0.38793469314585516,0.22337148080119312,0.44891245452186346,0.38425225875520264,0.42754883610480154,0.4996896068180272,0.7821372177540409,0.32348504240272113,0.4051360848484241,0.3001673898611474,0.45787217295648786,s_350_20_250
11,0.15625466087619996,0.3242728118862437,0.22820393536304476,0.7207479125148881,0.6511691131378745,0.7493925022246477,0.41721855932274265,0.5708054975253563,0.16234667552205545,0.30717781172908165,0.22486929835617805,0.7183196542831143,0.514900656981772,0.7391980112412312,0.3452306494964982,0.5573115906261338,0.16942974323471147,0.29102169228220776,0.22616270338211952,0.7141691826311911,0.42633000051515935,0.7282118871458161,0.2982529254800158,0.544244542441602,s_350_20_250
12,0.8773069395523321,0.5062682628226205,0.3092973112014304,0.24306121233234915,0.9552083925952853,0.3370328993739148,0.5761721218695552,0.4329534580187899,0.926377499853138,0.47999253413172427,0.27665227962572203,0.2264722666286293,0.7732009049802075,0.322891991060813,0.8859905774879623,0.4129847095036042,0.7073869649022215,0.45643884456948003,0.25044855537015076,0.21227115939593505,0.5749246012409316,0.3106756697488083,0.8194579717227769,0.3952814265176102,s_350_20_250
13,0.674289656920046,0.9149160514228204,0.9963576077502994,0.8216502169430202,0.6041015440946643,0.8794569254591351,0.9615137965332187,0.9916810767531343,0.9018474004133261,0.9315811016780307,0.8026422115066074,0.8174455595799266,0.8516645785037107,0.8849404488548464,0.7990140041797997,0.9991879822054719,0.8590493577774964,0.9473010154210924,0.6294002771114589,0.8137919564576636,0.8837330738677416,0.890482325436104,0.6242824071463466,0.9904524208209291,s_350_20_250
14,0.3052945289677641,0.11541522822465691,0.24898255682000292,0.0469045691352064,0.12658848720365473,0.08904895137726984,0.41876545092096407,0.09407022177989784,0.302320033448105,0.11659860141226865,0.31005950746472144,0.050205571686508695,0.1749427907321111,0.09045645924096479,0.40968442232821545,0.09505533560928014,0.3645430851740087,0.11841553445936234,0.4130332387104023,0.054090929566903055,0.2611296731052902,0.09235099666796706,0.4695101226281221,0.09666659630526553,s_350_20_250
15,0.04276603530386788,0.08336340308850838,0.09539438663608948,0.054594725571542255,0.05558700191544345,0.08175253294540737,0.13031130082542,0.11409618780743738,0.023565069685725158,0.06763122838323825,0.05346513154077183,0.04426238775884983,0.030544161879398908,0.06901616226462028,0.06033118776667725,0.09434361754848969,0.014863484980616576,0.055622753638216185,0.032755874399482306,0.0367024408779987,0.019083403349938233,0.059446421991715605,0.03245145361806829,0.0790512790883207,s_350_20_250
16,0.6675679836954302,0.3502768450407677,0.667126992316182,0.4272986537721143,0.5901347108593458,0.3675547697089019,0.7210461756108583,0.2874990018628565,0.6976534535687045,0.37048550952193526,0.7267942129017868,0.431971654100181,0.674850304156245,0.3902049398827271,0.7625162405958392,0.31172346723468547,0.7327262864726704,0.39320909807831483,0.7703868008725808,0.4373905140404609,0.7378387076399002,0.41514451697191,0.7971477515079386,0.3387652190014344,s_350_20_250
17,0.9714002967368061,0.050182509865254646,0.3136143095593467,0.00820897528355064,0.3724750669995911,0.013490760450866984,0.42479298409198685,0.022875939996206383,0.6157837311501728,0.05250470215637851,0.17340313200555998,0.008331306449413413,0.21695962035664138,0.014038766984444766,0.2610832334094979,0.024359650785783095,0.3589332739623806,0.05491106040584379,0.10237113585620512,0.008517009037773622,0.1291527758534311,0.01466446772872176,0.15917964217588176,0.025967913940184387,s_350_20_250
18,0.4060987108716222,0.09938441098831044,0.06529990657933114,0.1235490939515856,0.08099401029223935,0.1275940294877021,0.11232504342010834,0.1178752522786343,0.2937720845407798,0.11784874400254938,0.07738986724403348,0.1458228230285177,0.0829647871609159,0.15062862821076795,0.10637822525806334,0.1367871126055662,0.2621053972794667,0.14034007936240728,0.10700696413978229,0.17196205626053324,0.1044633403050568,0.17797414550302426,0.12104866935967176,0.15924981032547672,s_350_20_250
19,0.5163342604425692,0.8083166673283615,0.8119184593383567,0.48086575360881745,0.8397931255315954,0.6235542786305739,0.9238527810537431,0.7873746432382887,0.7340987890820053,0.7641055027954392,0.7237532414216288,0.45278992611700186,0.7337589802997599,0.5894891084381603,0.9355072350883221,0.7459130741661015,0.926136755457645,0.7225363301846808,0.662640390877252,0.4275600437854882,0.6585735258599408,0.5575655851787022,0.8229476632362183,0.7064379432926091,s_350_20_250
20,0.4949962413500021,0.670590176744704,0.8435282646267939,0.32783550173270826,0.8590530490839866,0.48484896489805696,0.8673657778794517,0.49642134081107425,0.6503730934431956,0.6625513826339104,0.7680386254379081,0.33197175662495193,0.9774026384581093,0.48132197767803897,0.9935447025623411,0.49394976006747404,0.8129561657729895,0.6545972588112865,0.7291100451720874,0.33551709078977177,0.9319270037610676,0.47719035267678167,0.9129875091003596,0.4909864006366109,s_350_20_250
21,0.5374571936661363,0.29105591860543817,0.2231027379135991,0.40606020060019865,0.12665724603043735,0.32423237003113947,0.41543600872291087,0.3913505786226269,0.4510873967359369,0.28061496274468545,0.25697222653810964,0.40478727837824546,0.16363424044706693,0.31050171683908484,0.39957683205821515,0.3732368572990542,0.4725721822290907,0.2695215114127558,0.33347846388442337,0.4027119925365815,0.2382238544907254,0.29630302155153576,0.44393831761649427,0.3546958299102063,s_350_20_250
22,0.9914694743501603,0.34703238100234635,0.5121528257451555,0.11043699964549623,0.7938582966915624,0.15173483360052323,0.707704556957599,0.2450454576723406,0.8621808669832457,0.35904505601618175,0.49258265348628916,0.12283695607581388,0.6760414641258141,0.17113321613093163,0.6518451966840986,0.2627485284456844,0.7585243672695386,0.3760113965149685,0.48854223609855285,0.13812949801082253,0.6132477879981015,0.19411278295958945,0.6130327871851604,0.28427293093385375,s_350_20_250
23,0.31942174281820657,0.6069709896829383,0.6571860404611368,0.7757809888682103,0.30372178536280414,0.9003859799485077,0.404208002721015,0.9731034210020759,0.37632589124548566,0.5270056713613764,0.7861933981443268,0.8462103302627075,0.4453193759902322,0.8237083438005256,0.5308063715014073,0.8856773770918971,0.5568458484839254,0.4557124538952082,0.9632891207755285,0.9161848662165248,0.6622636676925312,0.7511982018926813,0.7316998152833689,0.8020682005755472,s_350_20_250
24,0.33966923870327914,0.13065585349663736,0.06371740053005298,0.09523664299641886,0.11563392472020313,0.09418602143789206,0.22626098610423867,0.11548114794162269,0.21466264545199,0.13475746087514787,0.05747274025253771,0.09478083187239264,0.09787800783231537,0.09459334489566625,0.17645002627061956,0.12046325002675345,0.1584465128248815,0.13990591586777276,0.05698686114625921,0.09476460529631828,0.08917531374816688,0.09553565241083922,0.14653207903329477,0.12618333479776217,s_350_20_250
25,0.4730820325520223,0.9882748130738643,0.7776917198326537,0.8980816056124279,0.8623846722583295,0.926390855518116,0.42899411156980494,0.9791026878487515,0.53498141477948,0.9938756775511008,0.7775607993493051,0.9139891739309334,0.8555223551713828,0.9249729105565008,0.52087737777302,0.9684925908693335,0.5871483925937206,0.9998174064572374,0.7696365543600451,0.927010098054807,0.8406093859807525,0.9228557202355263,0.5898225471495051,0.9566525802032422,s_350_20_250
26,0.874679810744651,0.2508182175543846,0.33279813032638483,0.26909120465842307,0.47591838174465795,0.22174213174790544,0.601480888747185,0.22891391081706802,0.784970713672373,0.23076756234497667,0.23422915690382284,0.24145183014293625,0.35284799792993027,0.19609716103478406,0.4537952370743168,0.20844971188404182,0.5304637280427783,0.2139631790297526,0.16281854350449135,0.21915484586830042,0.24924713372222745,0.1757098884283364,0.32586653561144996,0.19185374960836624,s_350_20_250
27,0.03947894552725751,0.6874046815945289,0.643078294574436,0.6741267619735027,0.31190734330157927,0.9369119417139082,0.3064669900933779,0.9180147556638105,0.10956974499210756,0.6958257091163453,0.6669161405487012,0.6481904223624808,0.40533887350244335,0.9105343927447841,0.38679273277208925,0.9313273112852467,0.22290810258698324,0.7064907064795078,0.7110189094389734,0.6223228931260115,0.5003817992465647,0.8827532002232277,0.4794371159944517,0.9464214876378924,s_350_20_250
28,0.535480373992648,0.990023125650481,0.952049249208243,0.7249001642247723,0.8771970629933941,0.9206606022420655,0.6965082322093394,0.9203329548276566,0.7498893187084337,0.9005544070867366,0.9525168630979703,0.791368348855999,0.9672955337581418,0.9910556650618746,0.7087772894181734,0.9999320798393494,0.9491368909954394,0.8112127831245399,0.8359327882095603,0.8617360219427228,0.9152684396937285,0.9016837395875769,0.6700983350179808,0.9188906570794575,s_350_20_250
29,0.47524499151796396,0.7602993526054482,0.8514149692171019,0.6909546244918991,0.9024615962650604,0.6419315815706637,0.7402962019035038,0.6685994798852839,0.6751423009667982,0.7814004523151079,0.9875133103557234,0.7115016175082576,0.9696780487927361,0.6577719265754625,0.8826691274045579,0.6906116334952273,0.8563116008213556,0.8031880731207166,0.8747569651718827,0.733212231007693,0.8695923684919347,0.6740378644344359,0.9920359150954279,0.7130684163484202,s_350_20_250
30,0.7937960082501259,0.15519040797476336,0.3213498833785066,0.10667138962460018,0.09224736924946221,0.03451737856219595,0.3395087498921958,0.09255099028365243,0.6521270265546453,0.17027596418627183,0.36796973562234014,0.11366499834332325,0.15354330738284017,0.03751426933831561,0.34454949562399073,0.10162533167591498,0.6255804015347852,0.1875173673430727,0.4528266614655908,0.1219822280755504,0.25321163702677707,0.0412069554351976,0.408707460131583,0.11229804301429067,s_350_20_250
31,0.8330860419526416,0.9837802678064024,0.9146041887810993,0.9303894040747809,0.8834034870444256,0.9401262956454334,0.7974937833801068,0.8584929407026815,0.903134817828368,0.9845098489247149,0.9717934044289009,0.9348475605507839,0.9469620922232522,0.9398395040229652,0.8289480082099532,0.8562695811998299,0.9733701100945913,0.9842484631754055,0.9726036412213307,0.9391851063011276,0.9904096547326835,0.9408240111034792,0.8351726807981554,0.8558587992575664,s_350_20_250
32,0.6720495327325736,0.5077798816221297,0.08233393039798287,0.23336839531913733,0.1925101179660257,0.17615119878911825,0.42941114014187387,0.3314197977292267,0.4227830035727832,0.4972399400212706,0.0873907177001465,0.23940807580174953,0.16243292297495449,0.18311167969085385,0.2864466865788391,0.32968593731671936,0.2784165169815172,0.4870900671367382,0.08710256363937648,0.24522447422958493,0.1372325274307689,0.19095575728274444,0.20171925177073202,0.329278129113728,s_350_20_250
33,0.7168071545751578,0.7385835429647687,0.9789478330550976,0.7906845018535348,0.603712952395621,0.6301476887375819,0.7914937178059236,0.6536751604184183,0.9432541907355187,0.7160309726236755,0.8826715433683816,0.777770693384719,0.5767845991013858,0.6191990261626386,0.7148964407579876,0.6319361941831068,0.8890276181006784,0.6957038809978391,0.7914443330745091,0.7675106662723976,0.566674068263652,0.6096300807334742,0.6646578581861908,0.6119989281850436,s_350_20_250
34,0.09991350609781699,0.21862187209690387,0.2731634900056056,0.14553178554886426,0.5788773327912677,0.31851128628088676,0.30376835839215177,0.29870243994127177,0.12807561173720008,0.2350883160352612,0.3056755118763389,0.1674396923722914,0.5584171203214585,0.34706121848793303,0.3397370201056892,0.3234036046547957,0.1994046845905329,0.2535262680973785,0.3812639997223294,0.1912584812942926,0.5924286459169188,0.3772918788999341,0.41469968445742167,0.3502541214914646,s_350_20_250
35,0.5129657369990548,0.9644831582159787,0.9579128725219087,0.7596936868493398,0.9874560651758111,0.81869489283361,0.6553655040746125,0.958845272488533,0.7030101893189498,0.9397487423743706,0.9008626532106399,0.726772239731952,0.9009522939496344,0.7881605944663103,0.8269909256139294,0.9276910537862225,0.8470656251012886,0.9178159404045787,0.8770725087752442,0.694697825487621,0.8538702859154206,0.7595935674695999,0.9512407016204623,0.8991303866679545,s_350_20_250
36,0.8993955339164863,0.20380966508487994,0.3380248630873425,0.10949409624364236,0.7547576556462353,0.12126873114065753,0.4788689207002319,0.1017869758556483,0.6463582795075606,0.1961465062053498,0.27849158682930847,0.10300574566702408,0.5770581156603147,0.11672403106505715,0.3815304440699495,0.09759703811588119,0.4741236676048861,0.1884836440446739,0.2379386911006236,0.09710840037233646,0.44451466548977037,0.1123178557204545,0.30971663669424243,0.09344172099045882,s_350_20_250
37,0.6433561362219293,0.6695396646736399,0.7329586360427588,0.8036387610404131,0.3309716533901954,0.6996339374114318,0.4898834511523872,0.7869260970926033,0.5948687849394034,0.6737605935725863,0.7416096136271941,0.810140742965187,0.3994377851151283,0.7138239590486296,0.5366164985550452,0.7926775819136503,0.5909875184252996,0.6782628599718055,0.739792721447185,0.8160241391484253,0.4629125657522807,0.7280853872920348,0.5742352091102465,0.7984764861395369,s_350_20_250
38,0.14501141182310223,0.04831696464352936,0.5738393291641073,0.03366752211148682,0.4617643671934576,0.06520763588560606,0.6099054118611558,0.09627340778703876,0.1875154406842708,0.04609906731519802,0.4588954864816037,0.030153774337272173,0.397574196221694,0.061340150472524606,0.5005587978909154,0.09348038139255055,0.19971243908324027,0.044447361801138736,0.37131597323643906,0.027193307870736035,0.33937296548945595,0.058222152234448585,0.40607360778758306,0.09144511240126883,s_350_20_250
39,0.5427017751089054,0.6175828427920753,0.3059001309235545,0.3159705555557395,0.5537898957706291,0.49685016285229155,0.3241552680941997,0.48361054536040626,0.550402199292253,0.5836721361847143,0.4391652675918145,0.31212481378681667,0.6580852143134632,0.4805362998217241,0.4675041820862865,0.46920731547602423,0.6395909473009653,0.5514651099071537,0.5818915145860624,0.3081021226699848,0.7670116133676,0.46525291033349037,0.6141726521284432,0.4552650716340656,s_350_20_250
40,0.3284405465551271,0.500381671809492,0.16901170101436702,0.8072881125642011,0.2870133282426769,0.6908522121122609,0.3380078544477626,0.6720702789961502,0.24539203501493376,0.5051000286078903,0.17584110816395315,0.7962559025050999,0.2711839676152987,0.6891486771272719,0.3020544600345612,0.6732519874279164,0.22614217351717386,0.5106724371889084,0.18728044947189665,0.7855430568182937,0.2645450299843895,0.6877361539903142,0.2865705440834597,0.67446559239876,s_350_20_250
41,0.6788989868237996,0.26963276359415594,0.4283249037972702,0.21493593110360537,0.7709013591353333,0.21799187084982785,0.6752126128595277,0.1955552079645339,0.9752464771434717,0.2720376289357193,0.3809097873907159,0.2211938472342369,0.6334296391855736,0.2193589679862083,0.5813427544444352,0.1975745676147349,0.7600418488917237,0.27633850155286666,0.3635687625364623,0.22932627361715352,0.5539983766610007,0.223053285252662,0.5226487513729975,0.20129962929078643,s_350_20_250
42,0.26214847217110393,0.2916568359571591,0.2438993551086488,0.40758230232495696,0.22066278173801268,0.29924105485524133,0.13471828976513878,0.21647097110457894,0.30124083123556394,0.3171545431820091,0.32586283686827633,0.4518702829592066,0.2967759287309524,0.33094278711879455,0.20866673677345016,0.23752573747092742,0.3691540254986898,0.3448293299280091,0.412330739971272,0.4988476070805684,0.3818518867042845,0.3655961289941735,0.2974919270378026,0.26122582910582737,s_350_20_250
43,0.2625156448688539,0.7387289343523096,0.6957998485875616,0.6797033076353254,0.4754131298311087,0.9737058872281218,0.5623753061658232,0.8971688322717485,0.4311843224174312,0.7961375449272219,0.9067352761198306,0.6415360732849638,0.701152312500401,0.9603032187471705,0.757754850866035,0.964023161291875,0.6569959384067336,0.8569045540921386,0.913917476825661,0.6040492515335438,0.918527914009879,0.8942825768404552,0.9543381084383673,0.9677721392349687,s_350_20_250
44,0.039129196511764434,0.28397732641504925,0.13262022632463935,0.8808107208174927,0.042212758891445226,0.45810096462082706,0.27764537998234706,0.5355143024564435,0.0723972552254093,0.2925706369208782,0.2394675371016151,0.8908224454805744,0.09127140748787331,0.4722859741626205,0.31045759235508075,0.5446516053647499,0.1470942484978675,0.302599819494611,0.37979344713335095,0.9030365262753925,0.1905041155406827,0.48863917269154833,0.39482533517276175,0.5555272078046227,s_350_20_250
45,0.013962651554512904,0.01485004470256677,0.018137426072524578,0.029709234625678496,0.0013982114284920438,0.010783044991943191,0.006481554901416706,0.011503438275613703,0.006385206548636553,0.014326585861510317,0.009053192723981581,0.02870454875907763,8.172567868089132e-4,0.010022565493980702,0.0027832045230228547,0.011074851300656876,0.0032650824626966253,0.013920354569821347,0.005105479972303629,0.027819653956804205,5.668186810478545e-4,0.009398380802702116,0.0015148669616589492,0.010744725505179532,s_350_20_250
46,0.8190987656291413,0.7129061194507306,0.5346435682535011,0.48972135550240836,0.8193490069295892,0.6228693230684073,0.8796365485265909,0.618986667149007,0.7915663706185609,0.7552593237941934,0.5729275260486943,0.5257118308178146,0.783995668194894,0.6680211355011927,0.8124054333219752,0.6664843122360736,0.7918655797231618,0.7997920345584891,0.6303614965133484,0.5643231214866904,0.7893828160376292,0.7151845258177796,0.8015832512840102,0.7172464376175796,s_350_20_250
47,0.9820620747151038,0.7159343321240269,0.8744523439146782,0.6529587822727874,0.8670909526196726,0.5751902118813259,0.7657902973240014,0.5893759601840587,0.9149021574940933,0.6650284436679905,0.8199968264612043,0.6108325993772472,0.8409394135618481,0.5456180122502144,0.787289415444999,0.5649500273256762,0.8654166633410597,0.6196794057309248,0.7856078126898746,0.5725190486957088,0.8189520033644189,0.5191471761124464,0.7931688807721813,0.5431110879899552,s_350_20_250
48,0.6304298430566132,0.0942695925665932,0.03577937310977241,0.17166668797994522,0.04089309305164118,0.07671771619956232,0.1999411614640298,0.04650655146182999,0.48876754695457836,0.11211463469108239,0.10738568801487335,0.20906913442238706,0.09696334941370935,0.09442989826019851,0.22613557593787043,0.05496745761385433,0.5834551104904881,0.13463876169447186,0.3065216383357315,0.2551659264187741,0.25662315961650817,0.11744464654079274,0.38693390896900015,0.06609203734398056,s_350_20_250
49,0.4235906922853513,0.5269556365206245,0.7338964506121459,0.9497231080209317,0.3397349566326713,0.5356214557475201,0.23960659037427737,0.5775862091548896,0.426707264587446,0.5278437170085278,0.7401756373652326,0.9526184973974214,0.4051481606486569,0.5521767492836578,0.29220221214366093,0.5797222960317687,0.4441828483238287,0.5301122860702152,0.7198840125320828,0.9551768350083607,0.44936744317932376,0.5698018600660737,0.3406547547200549,0.582669470556263,s_350_20_250
50,0.188507829255798,0.5188301573093065,0.060575005526832544,0.8122537684728205,0.00506380643638366,0.5707667253077734,0.013343525250977713,0.6084156452131517,0.2755668107479551,0.4881087514763993,0.21299138096028325,0.7951404975524796,0.04130893535374021,0.5460783787311203,0.05372360283623654,0.5746355106839486,0.5203805346949171,0.45951787975323843,0.4939055141591663,0.7796427631906393,0.20270483008035153,0.5241025752390212,0.20883621793987042,0.5441956750908445,s_350_20_250
51,0.01848286686663525,0.12900452222842643,0.3175006824688469,0.2619234583148037,0.06222107236091133,0.16056272960930995,0.014099115276511,0.13127856411260586,0.017447274902929792,0.11273060513408027,0.29919416492959944,0.2514647809095504,0.08137908878555417,0.14448521702961423,0.024096138163772055,0.11747231256086707,0.026771103878789792,0.09873415981716653,0.2949045731995289,0.24124519245043047,0.10971958228818206,0.13001189536890415,0.04476281879131776,0.10520507592985726,s_350_20_250
52,0.1168860899942549,0.13591396876636028,0.09991412895496368,0.27814052047932525,0.09790470331668294,0.18050955886123574,0.15425902413027334,0.16089375710130085,0.11287372608456937,0.1480042334048945,0.10315635287079616,0.29408865195357514,0.09701895769642507,0.1948865446510901,0.1418368671071288,0.1726846718365288,0.11468618277904835,0.161928338259154,0.11118122890326773,0.3113875025948616,0.10236906917269156,0.21078794829112407,0.13811109027124302,0.18605763380734214,s_350_20_250
53,0.04142614840265352,0.1722886331142884,0.3448426590510747,0.4140786609698147,0.36404530206901253,0.35780946885012843,0.10406095050725911,0.22770975956204006,0.07586801354239447,0.15289770900013266,0.37575050760888795,0.38082282492879727,0.3799930952103763,0.33591659364698934,0.14431399027014363,0.20584126256710256,0.14057463509757678,0.1366244668204257,0.4296137567164062,0.349178395700969,0.42839640050448946,0.3154646202006655,0.21136851586674169,0.18636493719174604,s_350_20_250
54,0.004811985765878578,0.0037697320799982732,0.018123546113411333,0.021774327893446858,0.012942791055224771,0.010591517970247856,0.004457308147109535,0.004762892107307616,0.0038068679064687813,0.003612563679202105,0.015360425956415227,0.021702560524017644,0.009677801531768811,0.010304487123790439,0.003961061008924705,0.004652260357718571,0.003858211320207215,0.0034818773702020114,0.014917713559815617,0.02165821800757707,0.008840015233536879,0.010056830725262504,0.004208512648194136,0.004569169045281417,s_350_20_250
55,0.9042890926510896,0.04290746786119037,0.08749455479759617,0.011496721338128874,0.11031346279401806,0.00888289565171184,0.2665847326385232,0.011592229233145145,0.5526869568351538,0.04217104024928701,0.05933700917451934,0.011539236450895995,0.07441395367069115,0.009108549969094534,0.16877010113621785,0.012314583281263775,0.34314457812397514,0.04168034936924926,0.04804554485460004,0.011638156710246574,0.05897222140433697,0.0094274897949022,0.11971309803526725,0.013183078740328789,s_350_20_250
